"","logFC","logCPM","LR","PValue","FDR","gene","logFDR","Significant"
"ENSMUSG00000024283",-0.314677864030382,6.35359743367824,1.68789282568381,0.193878974170701,0.999703132653124,"Wac",0.712469286830351,FALSE
"ENSMUSG00000081179",-1.54626087330767,-1.97483560634253,1.6871692245812,0.193974548377928,0.999703132653124,"Gm13136",0.712255250606686,FALSE
"ENSMUSG00000070708",2.04600713066503,0.522091966425802,1.68709237157341,0.193984702462128,0.999703132653124,"Gtsf1l",0.71223251696789,FALSE
"ENSMUSG00000057657",0.626908118569637,1.09336181066545,1.68635758589664,0.194081816260787,0.999703132653124,"Rps18-ps3",0.712015152234167,FALSE
"ENSMUSG00000035778",-0.598677329894099,3.00948050486777,1.68604728051607,0.194122845202162,0.999703132653124,"Ggta1",0.711923351982018,FALSE
"ENSMUSG00000086443",1.04839483638999,-1.22509842486013,1.68595831887545,0.194134609685191,0.999703132653124,"4933421A08Rik",0.711897033105205,FALSE
"ENSMUSG00000022468",0.758002303655507,0.892349769893224,1.68531812864671,0.19421929444071,0.999703132653124,"Endou",0.711707627914652,FALSE
"ENSMUSG00000097639",-2.55396751154232,-1.97731012519022,1.68499778783832,0.194261685534787,0.999703132653124,"Platr4",0.711612847375778,FALSE
"ENSMUSG00000059588",0.715028878261713,2.65902250750744,1.68464827976144,0.194307948713029,0.999703132653124,"Calcrl",0.711509432999821,FALSE
"ENSMUSG00000030725",0.503775032410623,2.57629252722402,1.68335228086951,0.19447960812731,0.999703132653124,"Lipt2",0.711125929258912,FALSE
"ENSMUSG00000015357",0.291179606396176,5.48844225249635,1.68177901865662,0.194688230421134,0.999703132653124,"Clpx",0.710660302294327,FALSE
"ENSMUSG00000105514",-0.811948510005062,1.09877940789476,1.68139370261478,0.194739365123407,0.999703132653124,"Gm42913",0.710546250185989,FALSE
"ENSMUSG00000043484",1.83206585675128,-2.29253024408834,1.68122027030592,0.194762386187285,0.999703132653124,"Gm5867",0.71049491321003,FALSE
"ENSMUSG00000109095",-1.53680628560721,-1.92558554951423,1.68056260306007,0.194849712578868,0.999703132653124,"Gm44799",0.710300230494867,FALSE
"ENSMUSG00000068629",-1.26840231814327,-1.96763942181454,1.68050742741926,0.194857040995081,0.999703132653124,"Gm6155",0.710283896722388,FALSE
"ENSMUSG00000045414",-0.407026129869971,4.18471379301184,1.68042619298267,0.194867831121614,0.999703132653124,"Dipk2a",0.710259848514287,FALSE
"ENSMUSG00000061462",1.25071255312062,-0.982656633539451,1.68030943949143,0.194883340362073,0.999703132653124,"Obscn",0.710225285038685,FALSE
"ENSMUSG00000029762",-0.641257222102897,0.642214866153121,1.68011027271989,0.194909800509009,0.999703132653124,"Akr1b8",0.710166323016949,FALSE
"ENSMUSG00000017639",-0.339825021839873,8.05673767712983,1.67956668242726,0.194982040171738,0.999703132653124,"Rab11fip4",0.710005389732466,FALSE
"ENSMUSG00000087176",-0.830405385208954,-0.759146958502009,1.67844318920547,0.195131444529585,0.999703132653124,"D230022J07Rik",0.709672740419372,FALSE
"ENSMUSG00000078878",0.655938565508115,1.22785718001377,1.67819215849039,0.195164845400701,0.999703132653124,"Gm14305",0.709598408100945,FALSE
"ENSMUSG00000086451",2.0286974033876,-1.66522987833419,1.6774375240094,0.195265293526983,0.999703132653124,"4933431K23Rik",0.709374941398073,FALSE
"ENSMUSG00000103680",1.81538602700926,-2.22511433999859,1.67736196538589,0.195275354340303,0.999703132653124,"Gm37072",0.709352565464949,FALSE
"ENSMUSG00000053063",1.76385114885009,-1.42846728887114,1.67727502451811,0.195286931477643,0.999703132653124,"Clec12a",0.70932681855058,FALSE
"ENSMUSG00000030816",-0.24986241328302,5.63970764809281,1.67656090178682,0.195382055216775,0.999703132653124,"Rnf40",0.709115326380858,FALSE
"ENSMUSG00000114797",-0.458408981421903,3.97034803674694,1.67574541620548,0.19549074719133,0.999703132653124,"Gm49336",0.708873793454022,FALSE
"ENSMUSG00000053877",-0.60592511082081,1.0530751977242,1.67542224228445,0.195533841000996,0.999703132653124,"Srcap",0.708778068507902,FALSE
"ENSMUSG00000029714",-0.307159691699562,6.21317899625605,1.67526033666523,0.195555434578687,0.999703132653124,"Gigyf1",0.708730110293598,FALSE
"ENSMUSG00000044367",0.880775230788618,0.711889406009099,1.67493085138417,0.195599387110912,0.999703132653124,"Slc16a13",0.708632510360104,FALSE
"ENSMUSG00000027954",-0.422410345140714,4.08238024952882,1.67441571266404,0.195668128536723,0.999703132653124,"Efna1",0.708479908771568,FALSE
"ENSMUSG00000044141",0.831980738574582,1.10760211755468,1.67368772554068,0.195765321231505,0.999703132653124,"E130201H02Rik",0.708264238639558,FALSE
"ENSMUSG00000057134",-0.35289029799066,10.5128394266413,1.673422821754,0.195800702246912,0.999703132653124,"Ado",0.708185754915865,FALSE
"ENSMUSG00000108961",-2.35326351639028,-2.29167216675593,1.67331541400855,0.195815049947483,0.999703132653124,"Gm32540",0.708153932257282,FALSE
"ENSMUSG00000006764",1.57193613798523,-1.84100087171007,1.67328809335414,0.195818699681131,0.999703132653124,"Tph2",0.708145837657747,FALSE
"ENSMUSG00000025272",0.547098969991533,2.86602687689143,1.67232351639159,0.195947607433524,0.999703132653124,"Tro",0.707860034991501,FALSE
"ENSMUSG00000083245",1.56131169406876,-2.05363449458866,1.67206005052483,0.195982834749143,0.999703132653124,"Gm11185",0.707781964868947,FALSE
"ENSMUSG00000026797",0.373309130980234,6.01336834809137,1.67148274935457,0.196060050076327,0.999703132653124,"Stxbp1",0.707610890773506,FALSE
"ENSMUSG00000009075",0.729724187211477,1.73917197981061,1.67069949200727,0.19616486947413,0.999703132653124,"Cabp7",0.707378766373057,FALSE
"ENSMUSG00000032246",2.02670611236108,3.58700466287117,1.66973305912078,0.196294292803571,0.999703132653124,"Calml4",0.70709232719545,FALSE
"ENSMUSG00000028785",0.544291651075286,3.63122792926924,1.66936630106417,0.196343434704339,0.999703132653124,"Hpca",0.706983616009796,FALSE
"ENSMUSG00000008348",0.315537044451904,7.83911449586738,1.66904957492724,0.196385884426502,0.999703132653124,"Ubc",0.706889731090756,FALSE
"ENSMUSG00000075273",0.70451127565504,4.53118809929149,1.66891669555761,0.196403696995849,0.999703132653124,"Ift70b",0.706850341550162,FALSE
"ENSMUSG00000066068",1.15830753076933,-1.63436388344691,1.66870343747056,0.196432288343,0.999703132653124,"Gm13611",0.70678712399992,FALSE
"ENSMUSG00000097750",-0.717749766274492,1.82905776951119,1.6672735629656,0.196624116516632,0.999703132653124,"Gm4673",0.706363215762497,FALSE
"ENSMUSG00000112866",-0.944873221410194,0.119774328478091,1.66715072070297,0.196640606944502,0.999703132653124,"Gm47704",0.70632679397633,FALSE
"ENSMUSG00000064342",1.03872892081984,-1.42894225810333,1.66685842298496,0.196679851702287,0.999703132653124,"mt-Ti",0.706240127842232,FALSE
"ENSMUSG00000112068",-0.768212879377667,-0.770379231241744,1.66657738968622,0.19671759271962,0.999703132653124,"Gm9182",0.706156798802596,FALSE
"ENSMUSG00000074227",1.30605765586483,3.10337423144195,1.66647321747438,0.196731584552967,0.999703132653124,"Spint2",0.706125910055749,FALSE
"ENSMUSG00000102989",1.9556537052427,-2.04099653115905,1.66640317748839,0.196740992590768,0.999703132653124,"Gm38318",0.706105141854147,FALSE
"ENSMUSG00000021194",0.512358231595455,2.72653864290876,1.66573552277265,0.196830700987117,0.999703132653124,"Chga",0.705907160836584,FALSE
"ENSMUSG00000032265",-0.55924438418251,2.96983618636933,1.66469007391624,0.196971267424901,0.999703132653124,"Tent5a",0.705597120584073,FALSE
"ENSMUSG00000072673",2.16154390351602,-2.24931635559688,1.66450258033769,0.196996489423591,0.999703132653124,"Gm10392",0.705541513115297,FALSE
"ENSMUSG00000026972",0.67987519809963,1.62105010183718,1.66426356720465,0.197028647420846,0.999703132653124,"Arrdc1",0.705470624029896,FALSE
"ENSMUSG00000107798",1.49351626247088,-2.10228237184564,1.66424940992937,0.197030552402987,0.999703132653124,"Gm44064",0.705466425050494,FALSE
"ENSMUSG00000032593",-0.62858570847788,1.09624749236833,1.66390640555998,0.197076713164641,0.999703132653124,"Amigo3",0.705364689477922,FALSE
"ENSMUSG00000024055",-0.264580690781127,5.35925645222609,1.66347453009054,0.197134852029267,0.999703132653124,"Cyp4f13",0.705236588780206,FALSE
"ENSMUSG00000064247",0.749001646886922,0.11574608889937,1.66303994455571,0.197193376016159,0.999703132653124,"Plcxd1",0.7051076776704,FALSE
"ENSMUSG00000009566",-0.513677310182489,3.35279069524077,1.66244544831522,0.197273467560933,0.999703132653124,"Fpgs",0.704931321573624,FALSE
"ENSMUSG00000054199",-0.521279757980678,2.64540836277686,1.66216042085097,0.197311880469673,0.999703132653124,"Gon4l",0.704846764382458,FALSE
"ENSMUSG00000102474",-1.18396714894501,-0.856623905060274,1.66178357894699,0.197362680593588,0.999703132653124,"2610012C04Rik",0.70473496486055,FALSE
"ENSMUSG00000113613",-0.875099686349115,-0.350055111000587,1.66168371951885,0.197376144700652,0.999703132653124,"Gm40893",0.70470533824655,FALSE
"ENSMUSG00000051242",0.690196644949763,3.26230351024194,1.66159889513084,0.197387582470033,0.999703132653124,"Pcdhb9",0.704680172002608,FALSE
"ENSMUSG00000028293",0.41990802323953,3.92210057113264,1.66069915760797,0.197508951445193,0.999703132653124,"Slc35a1",0.704413216619011,FALSE
"ENSMUSG00000074994",-0.317764792037605,4.40376012796885,1.66063073434245,0.197518184896061,0.999703132653124,"Qser1",0.704392914030187,FALSE
"ENSMUSG00000041697",0.32187305259539,8.06744821734541,1.66047271501136,0.197539510918203,0.999703132653124,"Cox6a1",0.704346025821988,FALSE
"ENSMUSG00000037606",0.452013501999733,3.57005988436985,1.65991903418647,0.197614256053933,0.999703132653124,"Osbpl5",0.704181728259385,FALSE
"ENSMUSG00000018341",1.785132965676,-0.299692340197997,1.65908288857148,0.197727195897921,0.999703132653124,"Il12rb2",0.703933592618037,FALSE
"ENSMUSG00000049916",-1.7190750949593,-2.12195588946312,1.65881286230426,0.197763685048651,0.999703132653124,"2610318N02Rik",0.703853454047872,FALSE
"ENSMUSG00000001227",-0.663706039077377,1.97208068238982,1.65781144934824,0.197899076809109,0.999703132653124,"Sema6b",0.703556231754416,FALSE
"ENSMUSG00000104521",-1.9521854016169,-2.29138304945262,1.65746059895207,0.19794653775196,0.999703132653124,"Gm34073",0.703452090013665,FALSE
"ENSMUSG00000067653",-0.867217587854799,0.335253061111722,1.65689099412288,0.198023618920607,0.999703132653124,"Ankrd23",0.703283006934747,FALSE
"ENSMUSG00000049926",-1.82960770785846,-2.30880038565404,1.65684830427085,0.19802939729758,0.999703132653124,"Or8b54",0.703270334301886,FALSE
"ENSMUSG00000026187",0.438065940311529,3.85859984661477,1.6554800335007,0.198214707346673,0.999703132653124,"Xrcc5",0.702864124409114,FALSE
"ENSMUSG00000020447",1.88088885863368,-1.77968360115476,1.6554114185045,0.198224005488453,0.999703132653124,"Npc1l1",0.702843752374108,FALSE
"ENSMUSG00000045994",-0.357141144357231,4.85283748349849,1.65514016233071,0.198260768911847,0.999703132653124,"B3gat1",0.702763213836477,FALSE
"ENSMUSG00000100213",-0.749271586097118,0.673190516492901,1.65510887482095,0.198265009831115,0.999703132653124,"Gm28151",0.70275392411089,FALSE
"ENSMUSG00000024290",-0.271427722858221,6.81508490655483,1.65496394021706,0.198284656629506,0.999703132653124,"Rock1",0.702710890428823,FALSE
"ENSMUSG00000021537",0.277586367780618,6.05497813338341,1.65486926973476,0.198297491042909,0.999703132653124,"Cetn3",0.702682780666675,FALSE
"ENSMUSG00000105293",-1.38264199715587,-0.0147906686012564,1.65446998189817,0.198351632951022,0.999703132653124,"Gm42843",0.702564219799365,FALSE
"ENSMUSG00000109684",-1.52830155203068,-1.89651830117789,1.65417023706131,0.198392288605459,0.999703132653124,"Gm45745",0.702475212631353,FALSE
"ENSMUSG00000110126",1.38045549439885,-2.14961969615905,1.65302383684664,0.19854786993098,0.999703132653124,"Gm9347",0.702134767790145,FALSE
"ENSMUSG00000087396",-0.627499338304544,2.41416011555857,1.65281478326012,0.198576256636653,0.999703132653124,"4933407K13Rik",0.702072680453569,FALSE
"ENSMUSG00000102639",-1.06990872171768,-1.28478149138582,1.65242711118251,0.198628909971663,0.999703132653124,"Gm38223",0.70195754069757,FALSE
"ENSMUSG00000030699",-0.920939772566419,0.243082828009135,1.65207357282851,0.198676941573998,0.999703132653124,"Tbx6",0.701852534139667,FALSE
"ENSMUSG00000062074",1.32616575683562,-1.80371490654835,1.65172683736016,0.198724062179345,0.999703132653124,"Ccn6",0.701749543866423,FALSE
"ENSMUSG00000034820",-0.273633052356826,5.36219290203674,1.65074675021828,0.198857324870471,0.999703132653124,"Cpsf7",0.7014584072315,FALSE
"ENSMUSG00000073737",1.33134808274406,-1.88476556452478,1.65018341776237,0.198933968794933,0.999703132653124,"Gm10566",0.701291052971075,FALSE
"ENSMUSG00000108105",-1.88390780384715,-2.30330619123991,1.64986410364056,0.198977428321098,0.999703132653124,"Gm5340",0.701196186462543,FALSE
"ENSMUSG00000071415",0.314180219086921,5.49925354000845,1.64978293609117,0.198988477223292,0.999703132653124,"Rpl23",0.701172071445713,FALSE
"ENSMUSG00000042476",0.724305929007118,1.94895360639791,1.64926633106178,0.199058816771399,0.999703132653124,"Abcb4",0.701018581755511,FALSE
"ENSMUSG00000037053",2.20738063232606,-1.53065994941341,1.64920684625576,0.199066917936071,0.999703132653124,"Azgp1",0.701000907484256,FALSE
"ENSMUSG00000021363",1.44917418447552,2.55440904299767,1.64912019875582,0.199078719048108,0.999703132653124,"Mak",0.700975162342964,FALSE
"ENSMUSG00000105828",-1.67935783538429,-2.12591182249619,1.64877591479169,0.199125617537456,0.999703132653124,"Gm43048",0.700872864334849,FALSE
"ENSMUSG00000085470",-1.41533075406992,-1.90173939864621,1.64876754526081,0.19912675779954,0.999703132653124,"1700012C14Rik",0.700870377421717,FALSE
"ENSMUSG00000044243",1.36557702422099,-1.69677340626395,1.64872731011273,0.199132239529649,0.999703132653124,"Bhlha9",0.7008584219598,FALSE
"ENSMUSG00000028184",0.816245638931384,1.34335638983065,1.6485033309287,0.199162758212831,0.999703132653124,"Adgrl2",0.700791867793657,FALSE
"ENSMUSG00000097378",1.11296914674104,-0.13734799985341,1.64848198900572,0.19916566648115,0.999703132653124,"B230208H11Rik",0.700785526067561,FALSE
"ENSMUSG00000020461",-1.06524594826391,-0.973764458874725,1.64832456530768,0.199187120181882,0.999703132653124,"Clhc1",0.700738747311819,FALSE
"ENSMUSG00000052273",0.828526026603922,2.09007861399992,1.64774558691225,0.199266046698165,0.999703132653124,"Dnah3",0.700566695217395,FALSE
"ENSMUSG00000028403",-0.304974736110328,4.85160368659937,1.64753591144618,0.199294638780029,0.999703132653124,"Zdhhc21",0.700504384087104,FALSE
"ENSMUSG00000039728",2.75634728622028,-1.68344096825905,1.64731642626854,0.199324573709259,0.999703132653124,"Slc6a5",0.700439156048926,FALSE
"ENSMUSG00000024293",-0.355517189650411,4.72335194462759,1.64727917017683,0.199329655480708,0.999703132653124,"Esco1",0.700428083870898,FALSE
"ENSMUSG00000085957",1.27519951792967,-0.725763283699063,1.6471403670441,0.199348589718328,0.999703132653124,"Syna",0.700386832385407,FALSE
"ENSMUSG00000109379",-0.751679343784214,0.820676362041734,1.6466776923448,0.199411718769677,0.999703132653124,"Gm44550",0.700249323218651,FALSE
"ENSMUSG00000042404",-0.319813762311811,4.54368315538818,1.64622569255821,0.19947341396732,0.999703132653124,"Dennd4b",0.700114979359175,FALSE
"ENSMUSG00000056602",-0.263435598263478,6.2260078101341,1.64613768291227,0.199485429351045,0.999703132653124,"Fry",0.700088820195447,FALSE
"ENSMUSG00000026615",-0.232508791508159,7.64302827224718,1.64594194212545,0.199512155613242,0.999703132653124,"Eprs1",0.700030639050253,FALSE
"ENSMUSG00000037341",0.625731784160649,1.09159874617269,1.64561438720698,0.199556889059434,0.999703132653124,"Slc9a7",0.699933275001708,FALSE
"ENSMUSG00000022100",-0.239097184395326,5.74982582534552,1.64495527300669,0.199646938523533,0.999703132653124,"Xpo7",0.699737345086624,FALSE
"ENSMUSG00000030960",0.310099254280462,4.73652458703705,1.64494322700872,0.199648584715237,0.999703132653124,"Eef1akmt2",0.69973376411999,FALSE
"ENSMUSG00000117476",0.658981332370352,0.106731604264238,1.64468243258934,0.199684228478491,0.999703132653124,"Gm9416",0.699656235355885,FALSE
"ENSMUSG00000078763",-1.54217788939517,-2.14457461692752,1.64386261394915,0.199796324893367,0.999703132653124,"Slfn1",0.699412504564542,FALSE
"ENSMUSG00000033847",-1.60989207599647,-1.82007092010652,1.64369559559753,0.199819170907138,0.999703132653124,"Pla2g4c",0.69936284734239,FALSE
"ENSMUSG00002075065",-1.74436097960992,-2.28426691786285,1.64339019875139,0.19986095329801,0.999703132653124,"Gm56276",0.699272045419737,FALSE
"ENSMUSG00000118320",-1.74436097960992,-2.28426691786285,1.64339019875139,0.19986095329801,0.999703132653124,"Gm50425",0.699272045419737,FALSE
"ENSMUSG00000032186",0.239483036911334,9.1656221029099,1.64314472480651,0.199894544871332,0.999703132653124,"Tmod2",0.699199057630782,FALSE
"ENSMUSG00000041548",0.55999744246808,3.54058350436301,1.64293995420996,0.199922571520279,0.999703132653124,"Hspb8",0.699138170697708,FALSE
"ENSMUSG00000014349",-0.337551110104135,4.44388074134432,1.64258537841114,0.199971112704241,0.999703132653124,"Ube2z",0.699032736832284,FALSE
"ENSMUSG00000020877",0.545792878274811,3.42473783482745,1.64248824693442,0.199984412352787,0.999703132653124,"Scrn2",0.699003853800973,FALSE
"ENSMUSG00000081359",1.24834858267962,-1.73812417546292,1.64207189198009,0.200041433192434,0.999703132653124,"Cox20b",0.698880042619992,FALSE
"ENSMUSG00000037742",0.35479069570393,8.94330174187682,1.64193188886003,0.200060611256888,0.999703132653124,"Eef1a1",0.69883840860343,FALSE
"ENSMUSG00000105222",-1.48799468548158,-1.06031189748242,1.64188402840766,0.200067167826523,0.999703132653124,"Gm42205",0.698824175740022,FALSE
"ENSMUSG00000089948",-2.38997142228976,-1.58335173798796,1.64174885084698,0.200085687633729,0.999703132653124,"Far2os1",0.698783975851547,FALSE
"ENSMUSG00000029699",0.757600556847578,-0.636001823024888,1.64151035285188,0.200118367620583,0.999703132653124,"Ssc4d",0.698713048344418,FALSE
"ENSMUSG00000024687",-0.460711600638237,3.00883813863059,1.64089408509154,0.200202840235554,0.999703132653124,"Osbp",0.698529765568595,FALSE
"ENSMUSG00000114388",1.51543738167159,-2.09712979778536,1.64066457679821,0.200234309939487,0.999703132653124,"Gm48510",0.698461504575391,FALSE
"ENSMUSG00000039099",1.39755215422839,2.36773935472796,1.64057992566731,0.200245918595339,0.999703132653124,"Wdr93",0.698436326927052,FALSE
"ENSMUSG00000086267",1.99912398422117,-1.86356074539139,1.6400355639154,0.200320588690459,0.999703132653124,"Gm12496",0.698274412188503,FALSE
"ENSMUSG00000021264",-0.280131324473735,4.98929890193818,1.63973581341276,0.200361719432674,0.999703132653124,"Yy1",0.698185250006489,FALSE
